"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","16 Nov 2018","7","98.38","97.51","0.21","-0.08","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","8","98.51","97.49","0.21","0.07","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","9","98.40","97.50","0.21","-0.05","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","10","99.57","98.68","0.17","-0.02","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","11","100.98","100.14","0.24","-0.13","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","12","102.19","101.17","0.39","-0.11","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","13","104.66","104.06","0.46","-0.60","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","14","106.01","105.89","0.46","-1.08","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","15","109.11","108.98","0.49","-1.10","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","16","120.08","119.78","0.53","-0.96","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","17","124.63","125.02","0.55","-1.68","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","18","124.12","122.96","1.92","-1.50","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","19","299.58","295.01","4.33","-0.50","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","20","260.57","256.99","3.33","-0.49","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","21","128.54","128.20","0.79","-1.19","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","22","124.90","124.98","0.35","-1.17","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","23","116.55","117.27","0.22","-1.67","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","24","113.52","114.19","0.34","-1.75","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","25","110.96","111.19","0.43","-1.40","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","26","110.81","111.18","0.34","-1.45","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","27","112.32","112.27","0.43","-1.12","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","28","113.34","113.24","0.45","-1.09","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","29","112.46","113.03","0.44","-1.74","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","30","111.36","111.19","0.33","-0.90","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","31","111.63","111.18","0.41","-0.70","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","32","111.29","111.18","0.33","-0.96","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","33","110.94","111.18","0.42","-1.39","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","34","110.91","111.18","0.48","-1.49","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","35","107.69","108.19","0.38","-1.61","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","36","106.37","106.82","0.42","-1.61","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","37","106.18","106.20","0.44","-1.20","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","38","107.84","108.14","0.42","-1.46","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","39","109.35","109.26","0.42","-1.07","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","40","111.19","111.21","0.40","-1.16","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","41","111.27","111.22","0.40","-1.09","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","42","115.62","116.16","0.39","-1.67","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","43","112.30","112.26","0.40","-1.09","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","44","109.15","109.14","0.40","-1.13","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","45","108.89","108.14","0.42","-0.41","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","46","107.45","107.06","0.22","-0.57","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","47","109.11","108.06","0.23","0.08","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","48","107.27","106.95","0.20","-0.61","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","17 Nov 2018","1","116.52","116.02","0.19","-0.45","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","2","115.08","113.85","0.26","0.21","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","3","108.49","107.82","0.02","-0.11","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","4","106.40","105.80","0.20","-0.36","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","5","104.38","103.00","0.26","0.36","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","6","102.81","101.96","0.26","-0.17","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","7","101.74","100.95","0.20","-0.16","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","8","100.26","99.41","0.20","-0.11","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","9","101.53","100.83","0.20","-0.25","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","10","99.76","99.01","0.20","-0.21","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","11","100.17","99.41","0.26","-0.26","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","12","102.14","101.74","0.20","-0.56","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","13","103.37","102.73","0.37","-0.49","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","14","106.21","105.73","0.24","-0.52","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","15","104.23","102.88","0.48","0.12","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","16","107.81","105.85","1.29","-0.09","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","17","112.74","110.79","1.34","-0.15","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","18","117.27","115.05","1.79","-0.33","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","19","120.59","119.15","0.96","-0.27","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","20","121.04","119.86","0.83","-0.41","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","21","122.35","120.92","0.81","-0.14","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","22","122.26","121.20","0.75","-0.44","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","23","121.73","120.92","0.73","-0.67","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","24","119.98","119.19","0.60","-0.57","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","25","119.75","119.00","0.66","-0.67","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","26","118.83","118.53","0.32","-0.77","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","27","117.15","116.66","0.28","-0.54","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","28","117.04","116.66","0.29","-0.67","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","29","117.09","116.67","0.29","-0.62","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","30","116.52","116.16","0.27","-0.67","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","31","114.83","114.51","0.24","-0.68","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","32","114.50","114.51","0.24","-1.00","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","33","114.16","113.96","0.24","-0.80","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","34","114.01","113.97","0.26","-0.98","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","35","110.73","110.49","0.23","-0.75","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","36","110.68","110.49","0.43","-1.00","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","37","111.72","111.59","0.37","-1.00","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","38","116.53","116.44","0.37","-1.04","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","39","119.08","119.13","0.41","-1.21","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","40","119.62","119.64","0.39","-1.16","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","41","120.21","119.89","0.39","-0.83","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","42","119.65","119.67","0.38","-1.15","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","43","119.41","119.13","0.37","-0.85","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","44","114.89","114.63","0.29","-0.78","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","45","109.62","109.05","0.22","-0.41","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","46","107.64","106.99","0.21","-0.32","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","47","104.70","103.82","0.21","-0.09","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","48","106.04","105.11","0.21","-0.04","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","18 Nov 2018","1","107.67","106.82","0.19","-0.11","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","2","105.03","104.42","0.02","-0.18","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","3","103.40","102.63","0.02","-0.02","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","4","102.07","101.12","0.19","-0.01","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","5","101.74","100.76","0.33","-0.12","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","6","99.93","98.80","0.32","0.04","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","7","98.12","97.03","0.28","0.04","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","8","97.88","96.82","0.28","0.01","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","9","96.92","95.86","0.28","0.01","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","10","96.71","95.86","0.19","-0.11","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","11","97.69","96.82","0.32","-0.22","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","12","98.52","97.34","0.40","0.01","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","13","99.98","98.90","0.49","-0.18","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","14","99.71","99.44","0.25","-0.75","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","15","101.40","100.57","0.49","-0.43","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","16","102.40","101.57","0.50","-0.44","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","17","102.61","101.87","0.49","-0.52","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","18","103.45","102.79","0.48","-0.59","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","19","104.42","103.70","0.40","-0.45","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","20","104.59","103.93","0.26","-0.38","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","21","108.08","107.30","0.22","-0.21","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","22","106.89","105.99","0.21","-0.08","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","23","106.80","105.99","0.21","-0.17","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","24","104.53","103.92","0.06","-0.22","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","25","104.13","103.46","0.16","-0.26","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","26","104.93","103.91","0.20","0.05","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","27","104.86","103.91","0.20","-0.02","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","28","104.88","103.91","0.20","0.00","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","29","104.57","103.92","0.16","-0.28","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","30","104.07","103.44","0.20","-0.34","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","31","104.19","103.43","0.20","-0.21","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","32","104.17","103.44","0.20","-0.24","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","33","104.29","103.42","0.21","-0.11","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","34","104.21","103.80","0.22","-0.58","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","35","103.45","103.10","0.23","-0.65","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","36","103.70","103.13","0.45","-0.65","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","37","106.68","105.99","0.44","-0.52","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","38","108.37","107.93","0.38","-0.71","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","39","108.42","108.16","0.42","-0.93","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","40","114.22","113.88","0.33","-0.76","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","41","114.89","114.07","0.33","-0.28","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","42","116.57","115.96","0.34","-0.50","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","43","115.16","114.07","0.32","0.00","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","44","108.58","108.17","0.21","-0.57","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","45","106.62","105.38","0.23","0.24","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","46","104.70","103.79","0.22","-0.08","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","47","104.73","103.96","0.40","-0.40","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","18 Nov 2018","48","103.40","102.83","0.24","-0.44","0.00","0.20","0.3016","0.0038","0.2649"
"WEP","19 Nov 2018","1","107.20","106.86","0.20","-0.60","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","2","103.37","102.74","0.04","-0.15","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","3","102.51","101.65","0.04","0.08","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","4","95.54","94.85","0.02","-0.08","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","5","92.59","91.62","0.15","0.08","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","6","92.43","91.49","0.05","0.15","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","7","86.46","85.57","0.10","0.05","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","8","92.02","91.08","0.34","-0.14","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","9","91.90","91.08","0.34","-0.27","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","10","91.82","91.08","0.33","-0.33","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","11","92.70","91.51","0.34","0.10","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","12","98.20","96.98","0.42","0.05","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","13","103.16","101.90","0.47","0.04","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","14","106.37","105.82","0.47","-0.67","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","15","103.55","102.93","1.21","-1.34","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","16","108.22","107.02","1.19","-0.74","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","17","110.60","109.47","1.23","-0.85","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","18","119.74","118.31","0.97","-0.28","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","19","120.74","119.64","0.82","-0.46","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","20","120.68","119.98","0.39","-0.43","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","21","120.66","120.14","0.30","-0.52","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","22","121.36","121.02","0.28","-0.68","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","23","121.47","121.35","0.28","-0.91","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","24","120.12","119.98","0.29","-0.89","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","25","114.49","114.24","0.24","-0.73","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","26","116.47","116.16","0.26","-0.70","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","27","115.20","115.14","0.19","-0.88","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","28","119.77","119.26","0.27","-0.51","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","29","120.20","120.00","0.27","-0.82","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","30","120.06","119.20","0.27","-0.16","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","31","119.74","119.26","0.27","-0.53","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","32","115.75","115.14","0.26","-0.40","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","33","114.82","113.64","0.25","0.18","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","34","110.99","110.40","0.20","-0.35","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","35","110.62","110.33","0.20","-0.65","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","36","120.28","120.24","0.48","-1.19","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","37","118.72","117.99","0.44","-0.46","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","38","111.50","110.14","0.72","-0.10","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","39","120.28","119.65","0.46","-0.57","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","40","120.71","119.71","0.73","-0.47","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","41","121.10","119.92","0.73","-0.30","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","42","117.04","116.09","0.41","-0.21","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","43","121.71","120.97","0.73","-0.73","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","44","116.71","116.11","0.46","-0.60","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","45","111.83","110.26","0.70","0.13","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","46","109.02","108.00","0.40","-0.13","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","47","104.82","103.93","0.39","-0.25","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","19 Nov 2018","48","101.17","100.60","0.24","-0.42","0.00","0.20","0.3016","0.0034","0.2395"
"WEP","20 Nov 2018","1","101.73","100.81","0.20","-0.02","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","2","99.79","98.73","0.35","-0.03","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","3","99.85","98.90","0.34","-0.13","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","4","99.21","98.13","0.33","0.01","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","5","96.64","95.58","0.35","-0.03","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","6","95.76","94.66","0.34","0.02","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","7","95.16","94.15","0.28","-0.01","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","8","95.07","93.94","0.28","0.11","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","9","93.86","92.67","0.28","0.17","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","10","95.30","94.27","0.28","0.01","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","11","95.90","94.96","0.11","0.08","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","12","99.60","99.03","0.21","-0.38","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","13","101.85","101.42","0.38","-0.69","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","14","106.59","106.83","0.30","-1.28","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","15","103.11","103.61","0.50","-1.74","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","16","111.04","111.03","0.49","-1.22","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","17","121.01","120.25","0.52","-0.50","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","18","120.67","119.86","0.50","-0.43","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","19","121.19","120.79","0.44","-0.79","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","20","121.20","120.51","0.41","-0.47","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","21","122.35","121.85","0.42","-0.67","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","22","123.33","122.90","0.44","-0.76","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","23","123.11","122.91","0.43","-0.97","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","24","120.73","120.78","0.38","-1.17","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","25","119.81","119.93","0.37","-1.23","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","26","120.53","120.84","0.38","-1.44","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","27","122.17","123.05","0.39","-2.01","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","28","123.45","124.05","0.43","-1.77","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","29","124.02","124.44","0.43","-1.59","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","30","124.98","125.23","0.42","-1.41","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","31","125.47","125.23","0.42","-0.92","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","32","124.36","124.17","0.41","-0.96","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","33","123.71","123.46","0.41","-0.90","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","34","123.17","122.99","0.44","-1.00","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","35","120.80","120.96","0.44","-1.35","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","36","116.33","116.45","0.43","-1.29","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","37","116.16","116.21","0.43","-1.22","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","38","120.52","120.88","0.44","-1.54","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","39","120.61","120.84","0.44","-1.41","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","40","119.66","120.18","0.49","-1.76","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","41","122.45","122.72","0.54","-1.55","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","42","119.91","119.95","0.44","-1.22","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","43","111.48","111.57","0.35","-1.18","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","44","109.14","108.96","0.40","-0.96","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","45","105.45","105.07","0.34","-0.70","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","46","104.22","103.60","0.33","-0.46","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","47","106.03","105.01","0.33","-0.05","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","20 Nov 2018","48","103.78","103.56","0.27","-0.80","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","21 Nov 2018","1","111.29","110.85","0.39","-0.69","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","21 Nov 2018","2","110.86","110.06","0.34","-0.29","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","21 Nov 2018","3","109.61","108.92","0.32","-0.37","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","21 Nov 2018","4","105.55","104.79","0.32","-0.30","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","21 Nov 2018","5","103.53","102.90","0.34","-0.45","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","21 Nov 2018","6","102.45","101.90","0.33","-0.52","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","21 Nov 2018","7","99.52","98.71","0.28","-0.21","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","21 Nov 2018","8","99.45","98.67","0.27","-0.23","0.00","0.20","0.3016","0.0034","0.2371"
"WEP","21 Nov 2018","9","99.48","98.67","0.28","-0.21","0.00","0.20","0.3016","0.0034","0.2371"
